region_id,target,pred_stat,top_evidence,top_factor_id,top_factor_label,top_factor_kind,top_baseline_type,top_baseline_value,top_freq,top_delta_mean,top_direction,top_score
70,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 2.3209486472579366, ""p50"": 2.308830976486206, ""p95"": 2.8927054405212402}}","[{""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.42723873257637024, ""freq"": 0.6687865683032307, ""delta_mean"": 1.1070035696029663, ""direction"": ""increase"", ""score"": 0.7403491184141944}, {""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.42723873257637024, ""freq"": 0.1951157466293564, ""delta_mean"": -0.9699225425720215, ""direction"": ""decrease"", ""score"": 0.1892471610665837}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.42723873257637024, ""freq"": 0.12999236835410838, ""delta_mean"": -0.9183238744735718, ""direction"": ""decrease"", ""score"": 0.11937509535894053}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.42723873257637024, ""freq"": 0.004833375731366065, ""delta_mean"": -0.733016312122345, ""direction"": ""decrease"", ""score"": 0.0035429432537075947}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.42723873257637024, ""freq"": 0.0005087763927753752, ""delta_mean"": -0.840957522392273, ""direction"": ""decrease"", ""score"": 0.00042785933472005744}]",37,climate_bio1,climate_feature,region_mean,0.42723873257637024,0.6687865683032307,1.1070035696029663,increase,0.7403491184141944
71,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 2.3197271633320606, ""p50"": 2.303863525390625, ""p95"": 2.9408004999160764}}","[{""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.4114413261413574, ""freq"": 0.6575479328226842, ""delta_mean"": 1.0411972999572754, ""direction"": ""increase"", ""score"": 0.6846371322474667}, {""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.4114413261413574, ""freq"": 0.20643227556020743, ""delta_mean"": -0.8498774766921997, ""direction"": ""decrease"", ""score"": 0.17544214146093795}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.4114413261413574, ""freq"": 0.052571482944003045, ""delta_mean"": -0.6135380268096924, ""direction"": ""decrease"", ""score"": 0.03225460391192302}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.4114413261413574, ""freq"": 0.03929777820067558, ""delta_mean"": -0.7911853790283203, ""direction"": ""decrease"", ""score"": 0.03109182754067237}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.4114413261413574, ""freq"": 0.03401684190494315, ""delta_mean"": -0.8017398715019226, ""direction"": ""decrease"", ""score"": 0.027272658457770334}]",37,climate_bio1,climate_feature,region_mean,0.4114413261413574,0.6575479328226842,1.0411972999572754,increase,0.6846371322474667
72,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 2.172477111453813, ""p50"": 2.1630706787109375, ""p95"": 2.577436769008636}}","[{""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.3059654235839844, ""freq"": 0.65380206343141, ""delta_mean"": 0.8468865752220154, ""direction"": ""increase"", ""score"": 0.5536961903725137}, {""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.3059654235839844, ""freq"": 0.2304165074512801, ""delta_mean"": -0.7435934543609619, ""direction"": ""decrease"", ""score"": 0.17133620671748567}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.3059654235839844, ""freq"": 0.050821551394726786, ""delta_mean"": -0.5755601525306702, ""direction"": ""decrease"", ""score"": 0.02925085987259424}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.3059654235839844, ""freq"": 0.04222392051967902, ""delta_mean"": -0.7451289296150208, ""direction"": ""decrease"", ""score"": 0.03146226470097814}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": 0.3059654235839844, ""freq"": 0.021398547955674436, ""delta_mean"": -0.6899824142456055, ""direction"": ""decrease"", ""score"": 0.014764621779806612}]",37,climate_bio1,climate_feature,region_mean,0.3059654235839844,0.65380206343141,0.8468865752220154,increase,0.5536961903725137
73,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.655340111815506, ""p50"": 1.628522515296936, ""p95"": 1.8607934236526489}}","[{""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7431817650794983, ""freq"": 0.45933562428407787, ""delta_mean"": -0.6910749673843384, ""direction"": ""decrease"", ""score"": 0.31743535157058383}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7431817650794983, ""freq"": 0.21993127147766323, ""delta_mean"": -0.7742158770561218, ""direction"": ""decrease"", ""score"": 0.17027428223914706}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7431817650794983, ""freq"": 0.1760213822069492, ""delta_mean"": -0.8091033101081848, ""direction"": ""decrease"", ""score"": 0.14241948299346055}, {""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7431817650794983, ""freq"": 0.13860252004581902, ""delta_mean"": -0.8105496764183044, ""direction"": ""decrease"", ""score"": 0.11234422777390016}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7431817650794983, ""freq"": 0.002290950744558992, ""delta_mean"": 0.9312736392021179, ""direction"": ""increase"", ""score"": 0.002133502037118254}]",40,climate_bio15,climate_feature,region_mean,-0.7431817650794983,0.45933562428407787,-0.6910749673843384,decrease,0.31743535157058383
74,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 2.0575198940729815, ""p50"": 1.9914602041244507, ""p95"": 2.6700238704681394}}","[{""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.11373619735240936, ""freq"": 0.35175097276264594, ""delta_mean"": 0.9259945750236511, ""direction"": ""increase"", ""score"": 0.3257194925375022}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.11373619735240936, ""freq"": 0.267704280155642, ""delta_mean"": -0.7268965244293213, ""direction"": ""decrease"", ""score"": 0.1945933108199895}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.11373619735240936, ""freq"": 0.1859922178988327, ""delta_mean"": -0.5506951212882996, ""direction"": ""decrease"", ""score"": 0.10242500699447751}, {""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.11373619735240936, ""freq"": 0.17898832684824903, ""delta_mean"": -0.732938289642334, ""direction"": ""decrease"", ""score"": 0.1311873981460987}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.11373619735240936, ""freq"": 0.010894941634241245, ""delta_mean"": -0.7216850519180298, ""direction"": ""decrease"", ""score"": 0.007862716518951297}]",37,climate_bio1,climate_feature,region_mean,-0.11373619735240936,0.35175097276264594,0.9259945750236511,increase,0.3257194925375022
75,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.4125854788184062, ""p50"": 1.4025886058807373, ""p95"": 1.482015597820282}}","[{""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8853660821914673, ""freq"": 0.6124673060156931, ""delta_mean"": -0.8964809775352478, ""direction"": ""decrease"", ""score"": 0.5490652892053283}, {""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8853660821914673, ""freq"": 0.2689625108979948, ""delta_mean"": -0.9284423589706421, ""direction"": ""decrease"", ""score"": 0.2497161880928013}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8853660821914673, ""freq"": 0.11682650392327812, ""delta_mean"": -0.7289354801177979, ""direction"": ""decrease"", ""score"": 0.08515898372779852}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8853660821914673, ""freq"": 0.0017436791630340018, ""delta_mean"": -0.8175901770591736, ""direction"": ""decrease"", ""score"": 0.0014256149556393612}]",34,covgtiff_wet_g_0_5cm_1km_mean,gtiff_covariate,region_mean,-0.8853660821914673,0.6124673060156931,-0.8964809775352478,decrease,0.5490652892053283
76,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.4725800133038223, ""p50"": 1.4473193883895874, ""p95"": 1.7037713408470154}}","[{""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9085496068000793, ""freq"": 0.4493127147766323, ""delta_mean"": -0.9932072162628174, ""direction"": ""decrease"", ""score"": 0.4462606306747882}, {""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9085496068000793, ""freq"": 0.3956185567010309, ""delta_mean"": -0.9054710268974304, ""direction"": ""decrease"", ""score"": 0.3582211407957618}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9085496068000793, ""freq"": 0.13874570446735396, ""delta_mean"": -0.647788405418396, ""direction"": ""decrease"", ""score"": 0.08987785865555924}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9085496068000793, ""freq"": 0.015893470790378006, ""delta_mean"": -0.9167062044143677, ""direction"": ""decrease"", ""score"": 0.014569643283218043}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9085496068000793, ""freq"": 0.000429553264604811, ""delta_mean"": 0.8838896155357361, ""direction"": ""increase"", ""score"": 0.0003796776699036667}]",34,covgtiff_wet_g_0_5cm_1km_mean,gtiff_covariate,region_mean,-0.9085496068000793,0.4493127147766323,-0.9932072162628174,decrease,0.4462606306747882
77,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.5191786851411984, ""p50"": 1.475131630897522, ""p95"": 1.8277020454406738}}","[{""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8474607467651367, ""freq"": 0.6320987654320988, ""delta_mean"": -0.930401086807251, ""direction"": ""decrease"", ""score"": 0.5881053783275463}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8474607467651367, ""freq"": 0.21069958847736625, ""delta_mean"": -0.666598379611969, ""direction"": ""decrease"", ""score"": 0.14045200426392104}, {""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8474607467651367, ""freq"": 0.12839506172839507, ""delta_mean"": -0.8894961476325989, ""direction"": ""decrease"", ""score"": 0.11420691278245715}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8474607467651367, ""freq"": 0.01810699588477366, ""delta_mean"": -0.8139047622680664, ""direction"": ""decrease"", ""score"": 0.014737370180985563}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8474607467651367, ""freq"": 0.010699588477366255, ""delta_mean"": 0.9384403824806213, ""direction"": ""increase"", ""score"": 0.010040925903084837}]",34,covgtiff_wet_g_0_5cm_1km_mean,gtiff_covariate,region_mean,-0.8474607467651367,0.6320987654320988,-0.930401086807251,decrease,0.5881053783275463
78,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.3949396461771246, ""p50"": 1.3501689434051514, ""p95"": 1.6625930130481719}}","[{""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9673046469688416, ""freq"": 0.624561403508772, ""delta_mean"": -1.026039719581604, ""direction"": ""decrease"", ""score"": 0.6408248073176335}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9673046469688416, ""freq"": 0.2043859649122807, ""delta_mean"": -0.7277335524559021, ""direction"": ""decrease"", ""score"": 0.1487385243177414}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9673046469688416, ""freq"": 0.11315789473684211, ""delta_mean"": -1.0647367238998413, ""direction"": ""decrease"", ""score"": 0.12048336612550836}, {""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9673046469688416, ""freq"": 0.04298245614035088, ""delta_mean"": -1.040756344795227, ""direction"": ""decrease"", ""score"": 0.04473426394295275}, {""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9673046469688416, ""freq"": 0.013157894736842105, ""delta_mean"": -1.0186187028884888, ""direction"": ""decrease"", ""score"": 0.013402877669585377}]",34,covgtiff_wet_g_0_5cm_1km_mean,gtiff_covariate,region_mean,-0.9673046469688416,0.624561403508772,-1.026039719581604,decrease,0.6408248073176335
79,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.4967301050718123, ""p50"": 1.460971474647522, ""p95"": 1.751743733882904}}","[{""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.862174391746521, ""freq"": 0.5094709340300457, ""delta_mean"": -0.907582700252533, ""direction"": ""decrease"", ""score"": 0.462387006007169}, {""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.862174391746521, ""freq"": 0.22991508817766165, ""delta_mean"": -0.9153348803520203, ""direction"": ""decrease"", ""score"": 0.21044929972822413}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.862174391746521, ""freq"": 0.20444154147615937, ""delta_mean"": -0.656773567199707, ""direction"": ""decrease"", ""score"": 0.13427180047910406}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.862174391746521, ""freq"": 0.034617896799477466, ""delta_mean"": -1.0125041007995605, ""direction"": ""decrease"", ""score"": 0.035050762470526915}, {""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.862174391746521, ""freq"": 0.010450685826257348, ""delta_mean"": -0.9831030368804932, ""direction"": ""decrease"", ""score"": 0.010274100973277526}]",34,covgtiff_wet_g_0_5cm_1km_mean,gtiff_covariate,region_mean,-0.862174391746521,0.5094709340300457,-0.907582700252533,decrease,0.462387006007169
80,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.4018827228326758, ""p50"": 1.3660389184951782, ""p95"": 1.6395878076553343}}","[{""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9007890224456787, ""freq"": 0.6508795669824087, ""delta_mean"": -0.9531453251838684, ""direction"": ""decrease"", ""score"": 0.6203828165269833}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9007890224456787, ""freq"": 0.179702300405954, ""delta_mean"": -0.6950134038925171, ""direction"": ""decrease"", ""score"": 0.12489550749245774}, {""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9007890224456787, ""freq"": 0.07550744248985115, ""delta_mean"": -0.939409613609314, ""direction"": ""decrease"", ""score"": 0.07093241737401856}, {""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9007890224456787, ""freq"": 0.058186738836265225, ""delta_mean"": -0.8560487031936646, ""direction"": ""decrease"", ""score"": 0.049810682323853286}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9007890224456787, ""freq"": 0.03301759133964818, ""delta_mean"": -0.9862980842590332, ""direction"": ""decrease"", ""score"": 0.032565187085142645}]",34,covgtiff_wet_g_0_5cm_1km_mean,gtiff_covariate,region_mean,-0.9007890224456787,0.6508795669824087,-0.9531453251838684,decrease,0.6203828165269833
